RetractionYear,Reason,count
2021,+Author Unresponsive;+Concerns/Issues About Data;+Concerns/Issues About Image;+Error in Materials;+Investigation by Journal/Publisher;+Paper Mill;+Unreliable Data;+Unreliable Results;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Concerns/Issues About Image;+Investigation by Journal/Publisher;+Original Data not Provided;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Concerns/Issues About Image;+Investigation by Third Party;+Original Data not Provided;+Paper Mill;+Updated to Retraction;+Upgrade/Update of Prior Notice;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Concerns/Issues About Image;+Investigation by Third Party;+Paper Mill;+Plagiarism of Image;+Unreliable Results;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Concerns/Issues About Image;+Misconduct by Author;+Original Data not Provided;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Concerns/Issues About Image;+Original Data not Provided;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Concerns/Issues About Image;+Original Data not Provided;+Upgrade/Update of Prior Notice;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Concerns/Issues About Results;+Date of Retraction/Other Unknown;+Investigation by Third Party;+Original Data not Provided;+Paper Mill;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Concerns/Issues About Results;+False/Forged Authorship;+Original Data not Provided;+Paper Mill;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Concerns/Issues About Results;+Investigation by Company/Institution;+Objections by Company/Institution;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Date of Retraction/Other Unknown;+Investigation by Third Party;+Original Data not Provided;+Paper Mill;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Duplication of Image;+Error in Image;+Error in Materials;+Investigation by Third Party;+Manipulation of Images;+Paper Mill;+Unreliable Results;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Duplication of Image;+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Duplication of Image;+Investigation by Journal/Publisher;+Paper Mill;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Duplication of Image;+Investigation by Third Party;+Manipulation of Images;+Paper Mill;+Unreliable Results;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Duplication of Image;+Investigation by Third Party;+Original Data not Provided;+Paper Mill;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Duplication of Image;+Objections by Third Party;+Paper Mill;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Duplication of Image;+Original Data not Provided;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Error in Image;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Falsification/Fabrication of Image;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Investigation by Journal/Publisher;+Original Data not Provided;+Paper Mill;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Investigation by Third Party;+Paper Mill;+Plagiarism of Image;+Unreliable Results;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Investigation by Third Party;+Paper Mill;+Unreliable Data;+Unreliable Results;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Misconduct by Author;+Paper Mill;,1
2021,+Author Unresponsive;+Concerns/Issues About Data;+Paper Mill;+Plagiarism of Image;+Unreliable Results;,1
2021,+Author Unresponsive;+Concerns/Issues About Image;,1
2021,+Author Unresponsive;+Concerns/Issues About Image;+Concerns/Issues About Results;+Date of Retraction/Other Unknown;+Investigation by Third Party;+Original Data not Provided;+Paper Mill;,1
2021,+Author Unresponsive;+Concerns/Issues About Image;+Error in Materials;+Error in Methods;+Investigation by Third Party;+Paper Mill;+Plagiarism of Image;+Unreliable Results;,1
2021,+Author Unresponsive;+Concerns/Issues About Image;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,1
2021,+Author Unresponsive;+Concerns/Issues About Image;+Original Data not Provided;+Paper Mill;,1
2021,+Author Unresponsive;+Concerns/Issues About Results;,1
2021,+Author Unresponsive;+Concerns/Issues About Results;+Objections by Third Party;,1
2021,+Author Unresponsive;+Concerns/Issues about Referencing/Attributions;+Duplication of Text;+Investigation by Journal/Publisher;+Investigation by Third Party;+Plagiarism of Text;+Randomly Generated Content;,1
2021,+Author Unresponsive;+Concerns/Issues about Referencing/Attributions;+Error in Image;+Investigation by Company/Institution;+Investigation by Journal/Publisher;,1
2021,+Author Unresponsive;+Concerns/Issues about Referencing/Attributions;+Investigation by Journal/Publisher;+Plagiarism of Text;+Randomly Generated Content;,1
2021,+Author Unresponsive;+Date of Retraction/Other Unknown;+Falsification/Fabrication of Image;+Manipulation of Images;+Upgrade/Update of Prior Notice;,1
2021,+Author Unresponsive;+Duplication of Article;+Fake Peer Review;,1
2021,+Author Unresponsive;+Duplication of Article;+Unreliable Data;,1
2021,+Author Unresponsive;+Duplication of Image;+Investigation by Company/Institution;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,1
2021,+Author Unresponsive;+Duplication of Image;+Investigation by Journal/Publisher;+Objections by Third Party;+Paper Mill;+Unreliable Results;,1
2021,+Author Unresponsive;+Duplication of Image;+Investigation by Journal/Publisher;+Paper Mill;,1
2021,+Author Unresponsive;+Duplication of Image;+Investigation by Journal/Publisher;+Paper Mill;+Unreliable Results;,1
2021,+Author Unresponsive;+Duplication of Image;+Investigation by Third Party;+Manipulation of Images;,1
2021,+Author Unresponsive;+Duplication of Image;+Investigation by Third Party;+Manipulation of Images;+Paper Mill;+Unreliable Results;,1
2021,+Author Unresponsive;+Duplication of Image;+Investigation by Third Party;+Original Data not Provided;+Paper Mill;,1
2021,+Author Unresponsive;+Duplication of Image;+Investigation by Third Party;+Original Data not Provided;+Paper Mill;+Unreliable Data;,1
2021,+Author Unresponsive;+Duplication of Image;+Investigation by Third Party;+Paper Mill;,1
2021,+Author Unresponsive;+Duplication of Image;+Objections by Third Party;+Upgrade/Update of Prior Notice;,1
2021,+Author Unresponsive;+Duplication of Image;+Paper Mill;+Unreliable Results;,1
2021,+Author Unresponsive;+Duplication of Image;+Plagiarism of Article;+Plagiarism of Data;,1
2021,+Author Unresponsive;+Duplication of Image;+Unreliable Data;,1
2021,+Author Unresponsive;+Error in Data;+Investigation by Third Party;+Manipulation of Images;,1
2021,+Author Unresponsive;+Error in Text;+Updated to Retraction;,1
2021,+Author Unresponsive;+Fake Peer Review;,1
2021,+Author Unresponsive;+Fake Peer Review;+False Affiliation;+False/Forged Authorship;,1
2021,+Author Unresponsive;+Fake Peer Review;+False/Forged Authorship;+Plagiarism of Article;,1
2021,+Author Unresponsive;+Fake Peer Review;+Investigation by Journal/Publisher;+Randomly Generated Content;+Rogue Editor;+Upgrade/Update of Prior Notice;,1
2021,+Author Unresponsive;+Fake Peer Review;+Rogue Editor;,1
2021,+Author Unresponsive;+False Affiliation;+Lack of IRB/IACUC Approval;,1
2021,+Author Unresponsive;+False/Forged Authorship;,1
2021,+Author Unresponsive;+Falsification/Fabrication of Image;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2021,+Author Unresponsive;+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;,1
2021,+Author Unresponsive;+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,1
2021,+Author Unresponsive;+Investigation by Third Party;+Manipulation of Images;+Paper Mill;+Plagiarism of Image;,1
2021,+Author Unresponsive;+Investigation by Third Party;+Paper Mill;,1
2021,+Author Unresponsive;+Manipulation of Images;,1
2021,+Author Unresponsive;+Manipulation of Images;+Unreliable Results;,1
2021,+Author Unresponsive;+Plagiarism of Article;,1
2021,+Author Unresponsive;+Plagiarism of Article;+Plagiarism of Data;,1
2021,+Author Unresponsive;+Results Not Reproducible;,1
2021,+Bias Issues or Lack of Balance;,1
2021,+Bias Issues or Lack of Balance;+Concerns/Issues About Data;,1
2021,+Bias Issues or Lack of Balance;+Concerns/Issues About Data;+Concerns/Issues About Results;+Error in Analyses;,1
2021,+Bias Issues or Lack of Balance;+Concerns/Issues About Results;+Error in Analyses;+Error in Methods;+Upgrade/Update of Prior Notice;,1
2021,+Bias Issues or Lack of Balance;+Concerns/Issues About Results;+Lack of Approval from Third Party;+Objections by Third Party;,1
2021,+Bias Issues or Lack of Balance;+Error by Journal/Publisher;+Removed;,1
2021,+Bias Issues or Lack of Balance;+Investigation by Journal/Publisher;,1
2021,+Bias Issues or Lack of Balance;+Investigation by Journal/Publisher;+Removed;,1
2021,+Bias Issues or Lack of Balance;+Objections by Third Party;,1
2021,+Breach of Policy by Author;+Concerns/Issues About Authorship/Affiliation;,1
2021,+Breach of Policy by Author;+Concerns/Issues About Data;,1
2021,+Breach of Policy by Author;+Duplication of Image;+Unreliable Results;+Upgrade/Update of Prior Notice;,1
2021,+Breach of Policy by Author;+Investigation by Company/Institution;+Lack of Approval from Company/Institution;+Lack of Approval from Third Party;,1
2021,+Breach of Policy by Author;+Investigation by Third Party;+Miscommunication by Journal/Publisher;,1
2021,+Breach of Policy by Author;+Lack of Approval from Third Party;+Legal Reasons/Legal Threats;,1
2021,+Breach of Policy by Author;+Lack of IRB/IACUC Approval;+Objections by Author(s);+Upgrade/Update of Prior Notice;,1
2021,+Breach of Policy by Author;+Randomly Generated Content;,1
2021,+Breach of Policy by Author;+Removed;,1
2021,+Cites Retracted Work;+Concerns/Issues About Data;,1
2021,+Cites Retracted Work;+Concerns/Issues About Data;+Concerns/Issues About Results;,1
2021,+Cites Retracted Work;+Falsification/Fabrication of Data;,1
2021,+Cites Retracted Work;+Upgrade/Update of Prior Notice;,1
2021,+Civil Proceedings;+Copyright Claims;+Lack of Approval from Third Party;+Upgrade/Update of Prior Notice;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues About Results;+Concerns/Issues about Referencing/Attributions;+Contamination of Materials (General);+Error in Analyses;+Investigation by Journal/Publisher;+Investigation by Third Party;+Removed;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Concerns/Issues About Data;+Concerns/Issues About Image;+Conflict of Interest;+Error in Cell Lines/Tissues;+Results Not Reproducible;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Concerns/Issues About Data;+Lack of Approval from Third Party;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Concerns/Issues About Data;+Lack of Approval from Third Party;+Unreliable Data;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Concerns/Issues about Referencing/Attributions;+Investigation by Company/Institution;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Copyright Claims;+Lack of Approval from Company/Institution;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Date of Retraction/Other Unknown;+Duplication of Article;+Lack of Approval from Third Party;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Date of Retraction/Other Unknown;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Duplication of Article;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Duplication of Data;+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;+Investigation by Company/Institution;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Error in Text;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Ethical Violations by Author;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Euphemisms for Plagiarism;+Plagiarism of Text;,1
2021,+Concerns/Issues About Authorship/Affiliation;+False/Forged Authorship;,1
2021,+Concerns/Issues About Authorship/Affiliation;+False/Forged Authorship;+Investigation by Third Party;,1
2021,+Concerns/Issues About Authorship/Affiliation;+False/Forged Authorship;+Lack of Approval from Author;+Upgrade/Update of Prior Notice;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Lack of Approval from Third Party;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Objections by Author(s);,1
2021,+Concerns/Issues About Authorship/Affiliation;+Plagiarism of Article;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Randomly Generated Content;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Removed;,1
2021,+Concerns/Issues About Authorship/Affiliation;+Updated to Retraction;,1
2021,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues About Results;+Duplication of Image;+Objections by Third Party;,1
2021,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues About Results;+Investigation by Company/Institution;+Investigation by Third Party;+Paper Mill;+Updated to Retraction;,1
2021,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues About Results;+Investigation by Journal/Publisher;+Investigation by Third Party;,1
2021,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues About Results;+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;,1
2021,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues About Results;+Investigation by Journal/Publisher;+Unreliable Results;,1
2021,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues About Results;+Investigation by Third Party;+Objections by Third Party;+Paper Mill;,1
2021,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues About Results;+Objections by Third Party;+Unreliable Results;,1
2021,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues About Results;+Paper Mill;+Updated to Retraction;,1
2021,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues about Third Party Involvement;+Unreliable Data;,1
2021,+Concerns/Issues About Data;+Concerns/Issues About Image;+Duplication of Article;+Duplication of Image;+Investigation by Third Party;,1
2021,+Concerns/Issues About Data;+Concerns/Issues About Image;+Duplication of Image;+Error in Analyses;+Error in Methods;+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,1
2021,+Concerns/Issues About Data;+Concerns/Issues About Image;+Duplication of Image;+Investigation by Third Party;+Miscommunication by Journal/Publisher;+Paper Mill;,1
2021,+Concerns/Issues About Data;+Concerns/Issues About Image;+Duplication of Image;+Investigation by Third Party;+Paper Mill;,1
